nodeID 	 array_of_pol_pos 	 mean 	 var 	 std 	 NA_count 	 prob_of_NA 
34 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
35 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
36 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
37 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
38 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
39 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
40 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
41 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
42 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
43 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
44 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
45 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
46 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
47 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
48 	 [40, 40, 40, 40, 50] 	 42.0 	 16.0 	 4.0 	 0 	 0.0
49 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
50 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
51 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
52 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
53 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
54 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
55 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
56 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
57 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
58 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
59 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
60 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
61 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
62 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
63 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
64 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
65 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
66 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
67 	 [30, 20] 	 25.0 	 25.0 	 5.0 	 3 	 0.6
68 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
69 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
70 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
71 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
72 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
73 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
74 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
75 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
76 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
77 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
78 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
79 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
80 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
81 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
82 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
83 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
84 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
85 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
86 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
87 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
88 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
89 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
90 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
91 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
92 	 [30, 30, 30, 30, 30] 	 30.0 	 0.0 	 0.0 	 0 	 0.0
93 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
94 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
95 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
96 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
97 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
98 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
99 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
100 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
101 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
102 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
103 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
104 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
105 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
106 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
107 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
108 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
109 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
110 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
111 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
112 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
113 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
114 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
115 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
116 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
117 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
118 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
119 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
120 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
121 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
122 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
123 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
124 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
125 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
126 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
127 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
128 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
129 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
130 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
131 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
132 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
133 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
134 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
135 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
136 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
137 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
138 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
139 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
140 	 [60, 60, 70, 60, 70] 	 64.0 	 24.0 	 4.898979485566356 	 0 	 0.0
141 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
142 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
143 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
144 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
145 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
146 	 [50, 50, 50, 40, 50] 	 48.0 	 16.0 	 4.0 	 0 	 0.0
147 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
148 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
149 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
150 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
151 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
152 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
153 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
154 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
155 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
156 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
157 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
158 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
159 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
160 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
161 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
162 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
163 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
164 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
165 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
166 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
167 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
168 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
169 	 [50, 0, 40, 40, 30] 	 32.0 	 296.0 	 17.204650534085253 	 0 	 0.0
170 	 [60, 60, 60, 60, 50] 	 58.0 	 16.0 	 4.0 	 0 	 0.0
171 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
172 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
173 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
174 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
175 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
176 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
177 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
178 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
179 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
180 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
181 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
182 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
183 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
184 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
185 	 [0, 0, 40, 0, 0] 	 8.0 	 256.0 	 16.0 	 0 	 0.0
186 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
187 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
188 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
189 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
190 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
191 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
192 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
193 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
194 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
195 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
196 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
197 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
198 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
199 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
200 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
201 	 [0] 	 0.0 	 0.0 	 0.0 	 4 	 0.8
202 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
203 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
204 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
205 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
206 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
207 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
208 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
209 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
210 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
211 	 [0, 0, 0, 0] 	 0.0 	 0.0 	 0.0 	 1 	 0.2
212 	 [40, 40] 	 40.0 	 0.0 	 0.0 	 3 	 0.6
213 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
214 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
215 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
216 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
217 	 [20, 20, 30, 20, 20] 	 22.0 	 16.0 	 4.0 	 0 	 0.0
218 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
219 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
220 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
221 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
222 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
223 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
224 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
225 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
226 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
227 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
228 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
229 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
230 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
231 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
232 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
233 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
234 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
235 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
236 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
237 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
238 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
239 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
240 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
241 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
242 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
243 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
244 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
245 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
246 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
247 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
248 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
249 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
250 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
251 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
252 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
253 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
254 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
255 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
256 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
257 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
258 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
259 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
260 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
261 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
262 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
263 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
264 	 [70, 70, 70, 70, 70] 	 70.0 	 0.0 	 0.0 	 0 	 0.0
265 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
266 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
267 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
268 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
269 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
270 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
271 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
272 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
273 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
274 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
275 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
276 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
277 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
278 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
279 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
280 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
281 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
282 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
283 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
284 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
285 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
286 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
287 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
288 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
289 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
290 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
291 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
292 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
293 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
294 	 [50, 0, 0, 50, 50] 	 30.0 	 600.0 	 24.49489742783178 	 0 	 0.0
295 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
296 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
297 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
298 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
299 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
300 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
301 	 [0, 50, 0, 50, 0] 	 20.0 	 600.0 	 24.49489742783178 	 0 	 0.0
302 	 [50, 50, 50, 50, 40] 	 48.0 	 16.0 	 4.0 	 0 	 0.0
303 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
304 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
305 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
306 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
307 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
308 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
309 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
310 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
311 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
312 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
313 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
314 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
315 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
316 	 [40, 45, 45, 40] 	 42.5 	 6.25 	 2.5 	 1 	 0.2
317 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
318 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
319 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
320 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
321 	 [45, 45, 45, 45, 45] 	 45.0 	 0.0 	 0.0 	 0 	 0.0
322 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
323 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
324 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
325 	 [60, 60, 60, 60, 70] 	 62.0 	 16.0 	 4.0 	 0 	 0.0
326 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
327 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
328 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
329 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
330 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
331 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
332 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
333 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
334 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
335 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
336 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
337 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
338 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
339 	 [75, 80, 75, 75, 80] 	 77.0 	 6.0 	 2.449489742783178 	 0 	 0.0
340 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
341 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
342 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
343 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
344 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
345 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
346 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
347 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
348 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
349 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
350 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
351 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
352 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
353 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
354 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
355 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
356 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
357 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
358 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
359 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
360 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
361 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
362 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
363 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
