nodeID 	 array_of_pol_pos 	 mean 	 var 	 std 	 NA_count 	 prob_of_NA 
38 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
39 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
40 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
41 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
42 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
43 	 [50, 40, 60, 50, 60] 	 52.0 	 56.0 	 7.483314773547883 	 0 	 0.0
44 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
45 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
46 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
47 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
48 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
49 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
50 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
51 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
52 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
53 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
54 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
55 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
56 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
57 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
58 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
59 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
60 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
61 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
62 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
63 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
64 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
65 	 [30, 20, 30, 20, 20] 	 24.0 	 24.0 	 4.898979485566356 	 0 	 0.0
66 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
67 	 [30] 	 30.0 	 0.0 	 0.0 	 4 	 0.8
68 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
69 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
70 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
71 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
72 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
73 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
74 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
75 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
76 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
77 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
78 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
79 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
80 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
81 	 [50, 40, 50, 50, 40] 	 46.0 	 24.0 	 4.898979485566356 	 0 	 0.0
82 	 [70, 70, 70, 70, 70] 	 70.0 	 0.0 	 0.0 	 0 	 0.0
83 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
84 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
85 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
86 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
87 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
88 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
89 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
90 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
91 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
92 	 [30, 30, 30, 30, 30] 	 30.0 	 0.0 	 0.0 	 0 	 0.0
93 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
94 	 [70, 70, 70, 70, 70] 	 70.0 	 0.0 	 0.0 	 0 	 0.0
95 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
96 	 [20, 20] 	 20.0 	 0.0 	 0.0 	 3 	 0.6
97 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
98 	 [20] 	 20.0 	 0.0 	 0.0 	 4 	 0.8
99 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
100 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
101 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
102 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
103 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
104 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
105 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
106 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
107 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
108 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
109 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
110 	 [50, 40, 40, 40, 40] 	 42.0 	 16.0 	 4.0 	 0 	 0.0
111 	 [60, 60, 50] 	 56.666666666666664 	 22.222222222222225 	 4.714045207910317 	 2 	 0.4
112 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
113 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
114 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
115 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
116 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
117 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
118 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
119 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
120 	 [30, 20, 30, 30, 30] 	 28.0 	 16.0 	 4.0 	 0 	 0.0
121 	 [30, 30, 30, 30, 30] 	 30.0 	 0.0 	 0.0 	 0 	 0.0
122 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
123 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
124 	 [40, 40, 50, 50, 50] 	 46.0 	 24.0 	 4.898979485566356 	 0 	 0.0
125 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
126 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
127 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
128 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
129 	 [30, 30, 30, 30, 30] 	 30.0 	 0.0 	 0.0 	 0 	 0.0
130 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
131 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
132 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
133 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
134 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
135 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
136 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
137 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
138 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
139 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
140 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
141 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
142 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
143 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
144 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
145 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
146 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
147 	 [60, 50, 60, 50, 50] 	 54.0 	 24.0 	 4.898979485566356 	 0 	 0.0
148 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
149 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
150 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
151 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
152 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
153 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
154 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
155 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
156 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
157 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
158 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
159 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
160 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
161 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
162 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
163 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
164 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
165 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
166 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
167 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
168 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
169 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
170 	 [60, 60] 	 60.0 	 0.0 	 0.0 	 3 	 0.6
171 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
172 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
173 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
174 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
175 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
176 	 [60, 50] 	 55.0 	 25.0 	 5.0 	 3 	 0.6
177 	 [60, 60, 70, 70] 	 65.0 	 25.0 	 5.0 	 1 	 0.2
178 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
179 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
180 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
181 	 [60, 60, 60] 	 60.0 	 0.0 	 0.0 	 2 	 0.4
182 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
183 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
184 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
185 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
186 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
187 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
188 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
189 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
190 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
191 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
192 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
193 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
194 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
195 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
196 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
197 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
198 	 [20, 20, 30, 30, 20] 	 24.0 	 24.0 	 4.898979485566356 	 0 	 0.0
199 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
200 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
201 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
202 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
203 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
204 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
205 	 [70, 70, 70, 70, 70] 	 70.0 	 0.0 	 0.0 	 0 	 0.0
206 	 [50, 40] 	 45.0 	 25.0 	 5.0 	 3 	 0.6
207 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
208 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
209 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
210 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
211 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
212 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
213 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
214 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
215 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
216 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
217 	 [40, 40, 40, 60, 60] 	 48.0 	 96.0 	 9.797958971132712 	 0 	 0.0
218 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
219 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
220 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
221 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
222 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
223 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
224 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
225 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
226 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
227 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
228 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
229 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
230 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
231 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
232 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
233 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
234 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
235 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
236 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
237 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
238 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
239 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
240 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
241 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
242 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
243 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
244 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
245 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
246 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
247 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
248 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
249 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
250 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
251 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
252 	 [70, 70, 60, 60, 70] 	 66.0 	 24.0 	 4.898979485566356 	 0 	 0.0
253 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
254 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
255 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
256 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
257 	 [30, 30, 30, 30, 30] 	 30.0 	 0.0 	 0.0 	 0 	 0.0
258 	 [60, 60, 60] 	 60.0 	 0.0 	 0.0 	 2 	 0.4
259 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
260 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
261 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
262 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
263 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
264 	 [70, 70, 70, 70, 70] 	 70.0 	 0.0 	 0.0 	 0 	 0.0
265 	 [20, 30, 20, 20, 20] 	 22.0 	 16.0 	 4.0 	 0 	 0.0
266 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
267 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
268 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
269 	 [30, 30, 30, 30, 30] 	 30.0 	 0.0 	 0.0 	 0 	 0.0
270 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
271 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
272 	 [60, 60, 60] 	 60.0 	 0.0 	 0.0 	 2 	 0.4
273 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
274 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
275 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
276 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
277 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
278 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
279 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
280 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
281 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
282 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
283 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
284 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
285 	 [60, 70, 60, 60, 60] 	 62.0 	 16.0 	 4.0 	 0 	 0.0
286 	 [70, 70, 70, 70, 70] 	 70.0 	 0.0 	 0.0 	 0 	 0.0
287 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
288 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
289 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
290 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
291 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
292 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
293 	 [40, 50, 50, 50, 50] 	 48.0 	 16.0 	 4.0 	 0 	 0.0
294 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
295 	 [20, 30, 30, 20] 	 25.0 	 25.0 	 5.0 	 1 	 0.2
296 	 [30, 30, 30, 30, 30] 	 30.0 	 0.0 	 0.0 	 0 	 0.0
297 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
298 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
299 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
300 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
301 	 [40, 30, 30] 	 33.333333333333336 	 22.222222222222225 	 4.714045207910317 	 2 	 0.4
302 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
303 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
304 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
305 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
306 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
307 	 [70, 70, 70] 	 70.0 	 0.0 	 0.0 	 2 	 0.4
308 	 [20, 30, 20, 30, 30] 	 26.0 	 24.0 	 4.898979485566356 	 0 	 0.0
309 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
310 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
311 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
312 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
313 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
314 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
315 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
316 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
317 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
318 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
319 	 [40, 30] 	 35.0 	 25.0 	 5.0 	 3 	 0.6
320 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
321 	 [40, 30] 	 35.0 	 25.0 	 5.0 	 3 	 0.6
322 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
323 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
324 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
325 	 [60, 60, 60, 50, 60] 	 58.0 	 16.0 	 4.0 	 0 	 0.0
326 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
327 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
328 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
329 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
330 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
331 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
332 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
333 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
334 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
335 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
336 	 [40, 40, 30, 40, 30] 	 36.0 	 24.0 	 4.898979485566356 	 0 	 0.0
337 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
338 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
339 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
340 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
341 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
342 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
343 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
344 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
345 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
346 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
347 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
348 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
349 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
350 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
351 	 [30, 40] 	 35.0 	 25.0 	 5.0 	 3 	 0.6
352 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
353 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
354 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
355 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
356 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
357 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
358 	 [20, 20, 30, 20, 20] 	 22.0 	 16.0 	 4.0 	 0 	 0.0
359 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
360 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
361 	 [70, 70, 70, 70, 70] 	 70.0 	 0.0 	 0.0 	 0 	 0.0
362 	 [30, 20, 20, 20, 30] 	 24.0 	 24.0 	 4.898979485566356 	 0 	 0.0
363 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
364 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
365 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
366 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
367 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
368 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
369 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
370 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
371 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
372 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
373 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
374 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
375 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
376 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
377 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
378 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
379 	 [20, 20, 20] 	 20.0 	 0.0 	 0.0 	 2 	 0.4
380 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
381 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
382 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
383 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
384 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
385 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
386 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
387 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
388 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
389 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
390 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
391 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
392 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
393 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
394 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
395 	 [25, 25] 	 25.0 	 0.0 	 0.0 	 3 	 0.6
396 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
