nodeID 	 array_of_pol_pos 	 mean 	 var 	 std 	 NA_count 	 prob_of_NA 
56 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
57 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
58 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
59 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
60 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
61 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
62 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
63 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
64 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
65 	 [75, 75, 75, 20, 75] 	 64.0 	 484.0 	 22.0 	 0 	 0.0
66 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
67 	 [30, 30, 30, 30, 30] 	 30.0 	 0.0 	 0.0 	 0 	 0.0
68 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
69 	 [75, 50, 55, 50, 50] 	 56.0 	 94.0 	 9.695359714832659 	 0 	 0.0
70 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
71 	 [60, 60, 55, 60, 60] 	 59.0 	 4.0 	 2.0 	 0 	 0.0
72 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
73 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
74 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
75 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
76 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
77 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
78 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
79 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
80 	 [25, 25, 25, 20, 25] 	 24.0 	 4.0 	 2.0 	 0 	 0.0
81 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
82 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
83 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
84 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
85 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
86 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
87 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
88 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
89 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
90 	 [50, 55, 50, 55, 50] 	 52.0 	 6.0 	 2.449489742783178 	 0 	 0.0
91 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
92 	 [40, 40, 40, 30, 40] 	 38.0 	 16.0 	 4.0 	 0 	 0.0
93 	 [50, 40, 45, 50, 50] 	 47.0 	 16.0 	 4.0 	 0 	 0.0
94 	 [65, 65, 65, 65, 65] 	 65.0 	 0.0 	 0.0 	 0 	 0.0
95 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
96 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
97 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
98 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
99 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
100 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
101 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
102 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
103 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
104 	 [40, 50, 50, 40, 50] 	 46.0 	 24.0 	 4.898979485566356 	 0 	 0.0
105 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
106 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
107 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
108 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
109 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
110 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
111 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
112 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
113 	 [25, 30, 30, 25, 30] 	 28.0 	 6.0 	 2.449489742783178 	 0 	 0.0
114 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
115 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
116 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
117 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
118 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
119 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
120 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
121 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
122 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
123 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
124 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
125 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
126 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
127 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
128 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
129 	 [20, 20, 25, 20, 20] 	 21.0 	 4.0 	 2.0 	 0 	 0.0
130 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
131 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
132 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
133 	 [65, 55, 55, 55, 55] 	 57.0 	 16.0 	 4.0 	 0 	 0.0
134 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
135 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
136 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
137 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
138 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
139 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
140 	 [65, 65, 60, 65, 65] 	 64.0 	 4.0 	 2.0 	 0 	 0.0
141 	 [75, 75, 65, 65, 65] 	 69.0 	 24.0 	 4.898979485566356 	 0 	 0.0
142 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
143 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
144 	 [40, 50, 50, 50, 50] 	 48.0 	 16.0 	 4.0 	 0 	 0.0
145 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
146 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
147 	 [65, 65, 65, 65, 65] 	 65.0 	 0.0 	 0.0 	 0 	 0.0
148 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
149 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
150 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
151 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
152 	 [65, 65, 65, 65, 65] 	 65.0 	 0.0 	 0.0 	 0 	 0.0
153 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
154 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
155 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
156 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
157 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
158 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
159 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
160 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
161 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
162 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
163 	 [50, 75, 75, 75, 75] 	 70.0 	 100.0 	 10.0 	 0 	 0.0
164 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
165 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
166 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
167 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
168 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
169 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
170 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
171 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
172 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
173 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
174 	 [55, 50, 50, 50, 50] 	 51.0 	 4.0 	 2.0 	 0 	 0.0
175 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
176 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
177 	 [65, 65, 65, 75, 75] 	 69.0 	 24.0 	 4.898979485566356 	 0 	 0.0
178 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
179 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
180 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
181 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
182 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
183 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
184 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
185 	 [20, 20, 20, 40] 	 25.0 	 75.0 	 8.660254037844387 	 1 	 0.2
186 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
187 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
188 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
189 	 [55, 55, 50, 55, 50] 	 53.0 	 6.0 	 2.449489742783178 	 0 	 0.0
190 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
191 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
192 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
193 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
194 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
195 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
196 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
197 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
198 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
199 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
200 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
201 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
202 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
203 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
204 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
205 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
206 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
207 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
208 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
209 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
210 	 [20, 40, 40, 40, 20] 	 32.0 	 96.0 	 9.797958971132712 	 0 	 0.0
211 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
212 	 [40, 20, 40, 40, 40] 	 36.0 	 64.0 	 8.0 	 0 	 0.0
213 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
214 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
215 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
216 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
217 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
218 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
219 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
220 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
221 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
222 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
223 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
224 	 [40, 40, 20, 40, 40] 	 36.0 	 64.0 	 8.0 	 0 	 0.0
225 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
226 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
227 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
228 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
229 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
230 	 [50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 1 	 0.2
231 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
232 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
233 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
234 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
235 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
236 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
237 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
238 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
239 	 [50, 50, 40, 40, 50] 	 46.0 	 24.0 	 4.898979485566356 	 0 	 0.0
240 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
241 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
242 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
243 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
244 	 [55, 50, 55, 50, 50] 	 52.0 	 6.0 	 2.449489742783178 	 0 	 0.0
245 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
246 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
247 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
248 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
249 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
250 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
251 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
252 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
253 	 [50, 50, 50, 50, 55] 	 51.0 	 4.0 	 2.0 	 0 	 0.0
254 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
255 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
256 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
257 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
258 	 [75, 75, 75, 75, 55] 	 71.0 	 64.0 	 8.0 	 0 	 0.0
259 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
260 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
261 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
262 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
263 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
264 	 [65, 65, 60, 65, 65] 	 64.0 	 4.0 	 2.0 	 0 	 0.0
265 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
266 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
267 	 [50] 	 50.0 	 0.0 	 0.0 	 4 	 0.8
268 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
269 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
270 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
271 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
272 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
273 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
274 	 [75, 25, 75, 75, 75] 	 65.0 	 400.0 	 20.0 	 0 	 0.0
275 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
276 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
277 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
278 	 [55, 50, 55, 55, 50] 	 53.0 	 6.0 	 2.449489742783178 	 0 	 0.0
279 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
280 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
281 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
282 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
283 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
284 	 [50, 30, 50, 30, 30] 	 38.0 	 96.0 	 9.797958971132712 	 0 	 0.0
285 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
286 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
287 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
288 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
289 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
290 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
291 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
292 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
293 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
294 	 [50, 50, 50] 	 50.0 	 0.0 	 0.0 	 2 	 0.4
295 	 [50, 40, 40, 40, 40] 	 42.0 	 16.0 	 4.0 	 0 	 0.0
296 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
297 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
298 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
299 	 [20, 55, 20, 50, 20] 	 33.0 	 256.0 	 16.0 	 0 	 0.0
300 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
301 	 [25, 25, 25, 25, 25] 	 25.0 	 0.0 	 0.0 	 0 	 0.0
302 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
303 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
304 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
305 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
306 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
307 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
308 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
309 	 [] 	 nan 	 nan 	 nan 	 5 	 1.0
310 	 [50, 50] 	 50.0 	 0.0 	 0.0 	 3 	 0.6
311 	 [60, 55, 55, 60, 55] 	 57.0 	 6.0 	 2.449489742783178 	 0 	 0.0
312 	 [75, 75, 75, 75, 75] 	 75.0 	 0.0 	 0.0 	 0 	 0.0
313 	 [60, 60, 60, 60, 60] 	 60.0 	 0.0 	 0.0 	 0 	 0.0
314 	 [50, 50, 50, 50, 50] 	 50.0 	 0.0 	 0.0 	 0 	 0.0
315 	 [50, 20, 50, 50, 20] 	 38.0 	 216.0 	 14.696938456699069 	 0 	 0.0
316 	 [40, 40, 40, 40, 40] 	 40.0 	 0.0 	 0.0 	 0 	 0.0
317 	 [55, 55, 55, 60, 55] 	 56.0 	 4.0 	 2.0 	 0 	 0.0
318 	 [55, 55, 55, 55, 55] 	 55.0 	 0.0 	 0.0 	 0 	 0.0
319 	 [20, 20, 20, 20, 20] 	 20.0 	 0.0 	 0.0 	 0 	 0.0
